SOURCE_ID,l,b,parallax,parallax_error
2069443267598227328,81.78494315786664,0.6202926625528237,0.7154423543099642,0.19384489206155112
2069438014855057920,81.66536792965859,0.9005702433654453,0.6327770916542104,0.08268241993122599
2069449486711527168,81.84087471705766,0.6489437087037733,1.419505522914761,0.3829180854588547
2069438147997215872,81.5870235779807,0.9157263969078309,0.8557634804688012,0.3521262768515441
2069443920433832960,81.61648543853244,0.6643728287587213,0.7515808141554229,0.2254472336021982
2069439694190211456,81.60647207486838,0.5687776727243717,,
2069443718569693568,81.62292098754497,0.6461693888046034,0.07554400963284705,0.48266040869069454
2069443718569693440,81.6228433582008,0.6463132023395196,0.14891607508624102,0.5497744094419251
2069434265348002304,81.6024854416727,0.8133809296694349,-0.14515036407643672,0.5541909252053467
2069452441649315072,81.84609028065209,0.6638143061647361,1.0226884938583416,0.1241503503568479
2069438010560668288,81.66773794788693,0.9077081733197735,0.44197171440094474,0.14806410702915918
2069449491007586048,81.83676028856105,0.6452677779008318,1.3717251298202662,0.025704766290993487
2069437941839422720,81.63162081691702,0.90869530431444,0.265699659780712,0.22435946340031435
2069432620376084352,81.51667355581336,0.745782476525384,0.6196464718730766,0.24433900155980667
2069439350594757376,81.6013456897952,0.5272824070556292,,
2069448490283328768,81.83190353068014,0.5910633055709369,,
2069421243007158272,81.60471364267252,0.6981483875685436,0.8205335320711865,0.5055020798619552
2069420968128590336,81.55602985372137,0.7127289973685246,0.631318025575948,0.20236461585389076
2069436945407646336,81.55264351649008,0.9542394051652069,-0.03898381233630013,0.6958209695302519
2069438972635325952,81.6492433414506,0.9639855711417287,,
2069445604066217600,81.68043910453319,0.7425848979195369,2.4513894888692356,0.6817990500396415
2069434746385240704,81.6373122409118,0.8539870662096118,,
2069450002111806464,81.87679039797406,0.6575654997458936,-1.8877361069637941,0.8561193665925343
2069432684799370880,81.5219906843322,0.7531436949299426,1.83266324904656,0.5314798343523854
2069448765157019904,81.89062325664796,0.5723834388941349,1.220776866013937,0.25293532169499444
2069437843056365312,81.61536774745082,0.8965312578186003,0.483941449426888,0.05907657782902466
2069442580405388544,81.70841740745138,0.6102637255380158,,
2069436949703192960,81.55929632215027,0.9610107569185381,3.0625317634869664,0.37325462776042345
2069438113637478400,81.58072488103525,0.9261987666893677,1.2544230546373587,0.13911907272069074
2069419632395348608,81.52238320555814,0.645590458010391,,
2069420315297569792,81.5504195159859,0.6779093553037858,8.788132562224229,2.794428264166914
2069416089046303360,81.56781938135614,0.5620415379755688,1.8133553341259196,0.6160874670723004
2069434097844868736,81.56452641805262,0.8505094364919294,0.4511843278987205,0.10406071525387603
2069445604066680064,81.68088758148912,0.7414766135274818,0.39005390171904597,0.7530512474575347
2069444268327361920,81.68298779028581,0.6635901601034591,1.2885751406231254,0.11994649293424293
2069445917594804096,81.72852676147076,0.6662793459794716,1.0954141754603397,0.03001506245611517
2069435850191540096,81.53838670181447,0.8940372015754869,0.6771888306116645,0.16112479654993733
2069453506801569280,81.83942320093837,0.7209546758633498,3.321405078793108,0.79771958095715
2069440347021600256,81.60040396900276,0.5796633108274202,2.0970197430677273,0.6350258778402399
2069448971315453824,81.8904896902879,0.5821901860609402,0.9995991829110054,0.3199996849697512
2069443856010501632,81.65565347554401,0.6626574660845074,0.5775535648388169,0.061436405664409596
2069438663393935104,81.63304524540584,0.9282290927374699,0.4061305702048347,0.6942837440880993
2069438633330373888,81.63200364939547,0.9646196809825659,1.2169804012081484,0.22856967420388338
2069453300644624896,81.896301595571,0.7169163207514485,,
2069452961341167104,81.87888149060637,0.6649383987448271,1.6725353681251498,0.06431489926296738
2069431142907332608,81.51138729441026,0.7405106013705612,0.9632991498970253,0.3970502162929037
